numero_entrega,distancia_km,trafico,clima,hora_pico,tiempo_entrega
914,33.27186235714426,53.849214227424525,1,0,95.8785405736796
864,10.403876293620417,29.977550840143607,1,1,81.97226186516433
998,48.68637694195924,58.67342476538495,1,1,83.04564036430097
904,1.028062560031373,53.90744689399109,1,0,92.50457848644972
914,83.08445891980692,44.078582447577865,0,0,103.57423469302304
94,18.642848208617202,41.62645705079891,0,1,108.49302281950781
912,68.54676030636,11.260873371559954,1,0,30.139396537764913
857,64.33777396158268,59.580158703161935,0,1,96.3568397823746
132,54.86606280674137,36.44100178982066,1,0,32.64020564613902
35,88.43286736607081,8.293595989119728,0,0,148.9200382467264
924,15.576912160604294,81.54907303250289,0,1,50.98156415517524
794,80.98339423900445,26.196025000979738,0,0,125.54563300407085
624,54.235143774923564,18.041140765932482,1,1,51.52866795950908
877,93.57227540832432,63.087280140648005,1,1,71.94349370767881
569,32.217105666132305,31.509773164742395,0,0,139.72924468208367
97,23.801262902393304,47.20807973619229,0,1,116.67760072572408
465,93.50777296205872,37.569560675757586,0,0,127.96486094784954
506,22.697925174858124,14.53783053599319,1,0,16.430695140151133
237,24.253075904644984,13.26954561467013,1,1,79.38883351733797
579,40.81940279715602,61.29835298521594,0,0,85.25989609802633
769,58.4366527410448,31.46181434071845,0,0,55.726134071894464
103,69.59965504550854,86.49411867549345,1,0,55.59334865486492
275,74.23770962918239,12.582264602525983,0,1,101.32619344996166
754,25.943439510376397,41.62903965451351,0,0,65.33096905931643
615,35.07025698912199,31.67884098054262,0,1,55.157185102863515
234,39.62255279991042,82.34088343429701,0,1,148.15953314190097
221,71.32324566023361,14.606455653884165,0,1,51.82831561840375
203,80.061113934822,35.94512929292905,1,0,23.56242867171208
458,19.512976068800658,43.34403480157221,0,1,63.742302379428935
482,1.4755234037075793,98.6536059405658,0,0,188.07234641233555
982,8.696057104881339,66.3769032379751,0,0,148.1953192589842
549,60.86864638485624,51.56572495254087,1,0,135.97341961247213
992,66.39032513382415,20.31293878682835,0,1,138.16749540639788
937,66.52077838618308,31.61022269342443,0,1,58.23924526220928
502,12.992283130035776,10.005474285383864,1,1,145.2133407665491
295,7.189335288867138,69.1719494504958,1,0,94.93656020449507
541,53.14220280895384,26.95859739971511,1,0,24.604782230328563
25,58.61533766629117,0.7108956597494331,0,0,144.7717130292882
47,18.773812869932136,11.63478075497444,0,1,109.3166296109859
151,39.47273635038634,68.46246176026895,1,1,65.96394447229065
194,51.88723341151443,56.929830009567205,0,0,127.01960818119834
721,84.531609436298,63.52585840831749,0,1,91.03759703406952
589,61.784075750836486,13.67491362577512,0,0,69.21983229315059
572,41.74331039773104,5.8038050124275316,1,1,72.03409202670265
584,91.92172347373521,10.298155970848732,1,0,28.471629391189595
19,35.32937678702124,98.04422011737665,0,1,86.35324776520497
121,63.454799933024574,30.969063433941024,1,0,31.56966240524689
521,28.139560045036927,46.048251814801255,0,1,135.20702803137485
148,13.258923739420304,99.20019755105749,0,0,170.17020806479562
951,82.09746999728705,38.449363521311064,1,1,54.522238475244066
997,60.00419602402103,34.21560006584862,0,0,148.229913862878
909,64.15948264300822,98.05408813519986,1,1,115.31122324259616
745,84.53608582594029,60.780055112174544,1,1,82.41837214115475
917,14.75874470876104,64.00412548348199,0,0,148.0386447945831
122,82.7097929066404,43.838073383910945,0,1,63.16487428740063
799,49.115370911398294,10.687094065124436,0,1,54.501830454561215
444,71.45605080301563,79.50072778419646,1,0,135.5747471362539
504,79.09260633397803,12.97309010244957,1,1,145.3051724087636
516,18.70996769379605,77.35305486787985,1,0,111.93250126888208
583,86.2579510420242,61.92396894154653,1,1,93.55193969577266
128,32.46938134743411,43.12238026197719,1,0,33.19341738631284
268,42.31295256446709,77.87023399724852,0,1,68.5460797336352
650,25.539735932839246,14.562367414322896,0,0,80.29351508489847
461,39.838002824112486,51.296120284403266,0,1,58.48894161577481
421,79.5616311112776,43.35597246583461,1,0,40.83394677276206
431,40.4443742728464,95.88539207401203,1,1,94.26879350606592
858,56.87348112283409,69.10840878542035,1,0,142.02820615941397
873,58.5499947512526,60.34899006775134,1,0,145.93884709784567
487,2.0296168816011817,13.274621386747043,0,0,119.70592322706054
634,8.896111158463905,42.52179417004061,1,0,48.838823712397684
807,38.25458599674253,59.64676814558848,1,0,128.08188197478225
378,69.66894437510858,8.314578202730239,1,1,60.29221090440733
414,89.8335862353795,47.24490192421145,1,1,122.30501327635123
280,26.14842777762857,53.7943094088169,1,1,138.35677289953344
339,87.8205792587374,43.47368361875405,0,1,123.35905898321064
826,23.408818293154752,75.7264272678127,1,0,57.56380306776462
19,19.717704249053615,58.50281172379801,1,1,110.56549507928965
441,95.76699648536285,91.79983382916642,1,0,144.73878204191118
51,89.90687387228718,58.313617517785865,0,1,99.20973531992885
285,25.596936070903187,33.7930608796912,1,0,32.40570160577124
239,36.40973004219505,67.25267199377996,0,1,135.54284594123672
725,66.05769075195359,82.56780696801252,0,1,85.2883308313813
630,0.09005190624249426,17.540344526907138,1,1,68.51957980671419
952,86.78175639012005,18.29841537707496,1,0,44.54356332581316
262,96.85085354487376,73.59172712155988,1,1,144.3355198208102
287,42.78730141683469,80.17101212281227,1,0,94.96354707103171
521,84.76328210735548,70.75933860858868,1,0,98.75781509397035
539,78.02638914452189,61.43814188832143,1,0,66.85920043352449
524,47.14618932538907,23.242045301927483,1,0,13.686285899219563
899,17.36500152108642,51.618084159766056,1,1,61.93532167078014
927,80.92082954004837,77.6935261991245,0,0,160.20893498424888
792,12.039737718665089,1.2963462529060332,1,1,106.26085263987875
904,30.729660378863944,66.2846990431268,0,1,74.5948089566796
784,52.28753648533604,70.51287277970158,0,0,154.93754305642858
533,41.73632999555178,23.459186706397418,1,1,88.2288297754535
444,99.0107496915972,51.43025677305264,0,0,87.39317624986909
562,64.78069488878154,36.50127415125175,0,1,52.55932478154352
483,37.487653762719,65.48032486042527,1,1,141.4466709050643
253,33.996389373222115,17.30001477810602,0,0,131.89187719472534
85,29.683960083193117,51.378436173947975,1,0,95.17084591991771
906,46.51433651483357,55.904853442102855,0,0,131.97292645960016
296,66.30870590777967,73.60786821871761,0,0,161.15842971164184
901,68.28067217422831,83.62237049312039,1,1,91.29780498150198
5,30.532768021209943,12.67152138743376,1,0,42.451196335814366
348,52.72004045531913,93.83945413707308,0,1,68.59374921449559
521,48.718182467441615,46.989096631598294,0,0,118.80121776842432
142,48.38747012079653,7.578741209919193,0,0,119.2860998064011
255,99.70985061242665,96.41626824522716,1,1,84.87990288696813
35,24.783586596886952,73.48512439891851,1,1,67.18938432219463
564,91.79360919210883,41.91524849719561,1,1,101.61527010979657
118,30.752463079876748,3.832764201974448,0,0,122.20053307436022
240,73.5710134177439,31.2702779741486,0,0,91.03813217745846
688,74.51374883423458,58.1006901888113,1,1,119.08344245990725
21,51.638200647275355,15.64470721362522,0,1,119.23644028091441
662,44.63081718827851,70.32365974232668,1,0,59.77266515576342
994,96.40586846600566,57.79049507599883,0,0,111.19228971052866
808,87.44736240008672,33.248033193845195,0,1,132.90023470195837
899,29.2350959584067,24.387852116921295,0,1,66.20920166045248
443,38.36781874112499,84.64176070013924,0,1,93.72225908660397
357,34.27205731223664,23.32608880211926,1,1,137.17089611483647
975,15.82729251156475,45.20712043171239,0,1,110.7139435080515
832,24.495420394580215,40.09385267955855,1,0,26.219248508828635
408,82.91169268186512,44.32516476353532,1,1,93.32995745010956
195,35.90876849420955,15.476609825174759,1,1,119.40806828438996
930,73.90002914649011,80.63724929598571,0,0,161.29864309177674
492,31.810361553643716,4.867842566449654,1,0,21.92851592567792
66,5.514235006777257,25.258224382729445,0,1,65.40347890597839
576,7.403355558535818,1.318724322668241,0,0,109.11535753979427
945,36.13905901939839,13.564971071269172,1,1,104.5204597291353
367,20.75553951674618,50.954521445270764,1,1,148.20122187804503
275,57.914837455350124,66.3909597750991,1,0,143.63392116934082
639,52.270351496442714,88.91566626288669,1,1,127.02305834324196
291,37.612013038010716,84.21611682014937,1,0,122.29052193259902
11,22.358566629547937,30.706943455007096,1,0,43.02536341303709
608,90.36959157043954,13.365297478200134,1,0,35.134109575540165
171,99.28447122603019,34.46264192015537,0,1,90.90723586697044
541,97.77728315964383,87.88894107810813,1,0,99.49145719125409
640,83.67348303923717,69.3377034291234,0,0,100.51873749186747
230,99.43828734161447,69.65384073151284,0,0,66.73719656941194
407,99.42864210028446,91.55943573329213,1,1,63.96532777211434
236,45.05269540455025,78.10685073912545,0,0,171.54690030725155
718,77.24330982366251,97.51433710605461,0,1,131.79996544232873
107,87.15361565147785,62.15125144579093,0,0,104.7643650008973
280,40.41574363067835,56.75229119522661,1,0,139.23628370046367
878,32.7532395481896,97.51349985756276,0,0,155.81134629379036
116,11.554411573405998,89.88401288245342,1,0,94.48975103537867
621,94.59684618875,68.66751947619456,1,1,141.46260775473087
398,25.44678055075833,41.37285867208619,1,0,45.61581823148305
773,26.683154766086613,19.555391711352854,0,0,74.63464203637398
105,52.87347314522596,60.12842192132853,0,0,144.85165432140855
362,0.8975947184835631,83.08110098973509,0,0,175.5100910799417
217,20.861971918810884,87.77175140211824,1,1,57.089443232009906
144,37.31650084892275,1.2218560738257667,1,1,146.92957195939707
161,93.23533145140377,81.3217878499566,1,0,62.05903463813216
965,13.403519533979324,55.35614374651415,1,1,71.60232125997376
502,7.410763851630541,44.495021299068085,0,1,108.02060097458119
244,58.05798566293109,3.7970235198002023,0,1,70.96191243008192
184,86.59564989798615,74.53576697623356,0,1,104.09676321567093
291,61.97659274491439,76.3431465019213,1,0,74.61107776869991
91,47.98188651445113,29.27995078278094,1,1,89.36991950862776
778,58.29099075237831,96.12996195768103,1,1,78.38393184678095
889,49.30300448436299,88.92989377431678,0,1,109.42153373851127
426,48.4571306736546,50.131718607003386,0,0,88.17160402186684
661,10.227254569111356,3.5194371598247565,1,1,84.71950159092626
232,93.93190140209745,5.486545744964011,0,0,102.09190632633721
611,14.223241284365306,14.217991641802797,0,0,145.83613061307437
703,61.00495041683225,61.8356716524892,0,0,147.2557667977474
905,8.811245310019554,30.53540696610093,0,0,63.91440392847545
710,90.14122285688859,39.89857725307726,0,1,119.98895469771261
455,7.001040478916032,14.286258242730455,0,0,79.14545590240776
209,25.77090620896977,57.57062515527744,0,0,62.36347676216039
905,77.46441984299835,49.42781716299967,1,1,88.0351445300426
301,55.33320522995897,14.08415561980485,1,0,40.38852622577301
842,30.487479421516326,73.0936447681433,0,1,58.877633479607184
545,37.38652663486328,85.66149132246625,0,0,178.97353527062162
783,16.290767474045474,98.1532545016382,1,1,140.09072315343263
293,73.83129977562525,32.06896538090955,1,0,23.480393669128738
964,41.69002166558653,22.456702304205212,0,0,138.19987737073598
942,19.528825675887006,23.673882002146073,1,0,11.506171030568808
401,12.216589071304696,94.96175342129173,1,0,136.48365001450497
215,91.65684212394993,79.15356485020224,1,1,63.82133278803176
934,64.89536343896665,24.027802454411162,0,1,128.95988866599455
508,1.7975177100951645,70.33525901071434,1,1,82.23347577586009
421,80.12414769873993,99.67179522741162,0,0,177.65786148098144
276,49.4600484097681,51.53917353900126,0,0,63.627556696911746
372,66.50500083747514,80.78318526807415,0,1,98.68345091801051
624,57.78424134171014,61.9111924825731,1,0,145.63646297356777
112,36.227795924080844,35.92818947092579,0,1,109.37463295637494
77,6.700004416520422,87.4702731733008,1,1,77.21384269162357
870,17.4321011532637,68.67209209477355,1,1,106.67245643845283
38,53.24024059259591,12.204840258763895,1,0,29.792404157307395
825,80.33522685510557,15.385319144658528,1,0,10.156232477484753
237,98.4534807268265,14.404526631165204,0,0,148.09636257584137
739,98.77821248723095,75.8063047818668,0,1,132.95276873596924
904,19.310353722990246,40.590672722518484,1,1,147.0953099603342
495,81.80848073379458,82.44405906067878,0,0,194.96106927619786
242,53.0749727118186,30.45543189076938,0,1,94.62621247299913
904,41.44323672194174,72.28884189764405,0,0,160.22287057012701
836,62.55476155974178,67.92083628358426,0,0,135.11776258780645
877,9.601897733748777,29.96377302488694,1,1,148.09145284854537
476,87.09549690429746,47.9206268214419,1,1,113.95632435511197
800,19.381427259511273,92.00278402879532,1,1,135.31305274786283
214,73.96884244099708,86.89237122962074,0,1,54.81484203800997
743,27.814855482916677,40.47919077866522,1,1,106.11459939891745
130,1.7003578301711286,71.26554185557828,0,1,111.2638969072132
255,68.3159015233941,33.95876285372379,0,0,88.59768659861572
731,46.87475169702435,45.539024731522574,0,1,60.803773942660584
76,42.962221650846075,99.30203204278489,0,1,105.63573087250626
15,75.55198595831311,23.41574291098506,1,1,59.901347844051074
790,44.30759880545768,24.7064824369891,1,1,114.15118758273945
388,30.59121580877433,50.18103775003634,0,1,120.62875425346046
769,74.96716876010962,11.142895780962736,1,1,65.61646142782905
626,22.676775877158416,60.72218427764544,0,0,148.80390973154232
188,13.349799347380142,24.890549844318897,0,0,127.26518620703132
687,76.36265927530546,37.41993057547389,0,0,148.83739509013446
210,67.48278146437218,47.0776913259774,1,0,23.852554342544536
156,7.744331728537057,61.60404109565503,0,1,60.906779166509594
147,27.68966327939838,15.754634534584977,0,1,83.9392232154392
212,80.75207140194779,85.76222304004942,1,0,138.37470981309565
124,77.11315255205274,40.40607192810604,1,0,19.89446447549559
373,2.7895714366788615,78.73381410233807,0,0,184.80978908061456
162,78.47067794900937,12.261380469685113,0,1,119.9540386617745
496,43.886381541559274,10.519656813025314,1,1,148.92846668342142
925,37.1956973209977,18.483548999579902,1,1,84.97083101330753
474,74.68513710609614,33.43580999665121,1,1,55.52277594342024
472,23.565063156742273,59.15633446327237,1,0,64.95921741155297
529,44.895816194992314,96.28454224907466,1,1,98.76915243178739
407,35.52105538789675,87.2028281584163,1,1,92.36120957810363
452,95.68969165065931,15.437664385484606,1,0,38.61741837211875
398,52.97951393272066,11.91165154196957,1,0,24.980276044832856
189,74.87512740547118,44.78932614046338,0,0,59.53277852119895
987,49.98500713758652,1.802443010101129,0,0,84.09750596735867
507,8.925890497597333,85.1890091279196,1,1,113.60046963212321
201,95.97158459489211,32.17997328770969,0,1,67.60994269628
182,46.23735751632775,86.15094846442993,1,0,92.23326658187429
286,10.511494952420374,3.124904070884549,0,0,67.15959050335329
826,3.9228438739875804,35.82626993734558,0,1,135.34502759831437
201,37.129730437857674,80.23291208394534,1,0,82.06146852418149
795,97.59532692282586,34.90194715133407,1,0,28.67871333274616
416,99.18203660893494,73.89569619330004,0,1,91.27504245826415
236,41.664016136829844,5.076134884702588,0,0,139.0992312645687
396,28.61732688802966,14.84931460846518,1,1,143.05143257652765
488,19.752030415637144,96.53729158301665,1,1,56.15748798895781
232,83.5694536226548,53.22910474889427,0,1,89.91722809803608
128,4.0726655191556045,40.81461508738998,1,0,23.297404576667432
446,50.8215076147991,67.81702234565384,0,0,87.56313877163717
233,30.562053131158518,28.319114264808288,1,0,21.652209759551383
710,67.12146619448419,87.72342629183257,0,1,50.78157715869295
699,10.43524313916807,62.346101965009595,0,1,66.83641900596041
12,86.64839375364417,52.48462958504992,0,1,104.90242439090055
803,89.91981824374854,67.51587961784551,0,1,94.77607387009263
567,85.21956624910298,10.87778567700488,1,1,59.702923502982664
879,84.77256065266877,12.41104245390493,0,1,94.07956929220066
214,88.41860701677972,84.94288690298728,0,1,64.39021000454767
634,48.91101041958015,56.03540117843816,1,1,146.43720232378809
736,61.27026754803612,72.52047873819534,1,1,86.96003329920948
962,46.36976303974028,42.23353601258473,0,0,116.95969269976202
249,80.99560337050687,68.27906818688243,1,1,130.62871242041786
119,7.9770799047968355,31.475362599906497,1,1,64.59534512417551
917,92.38224329079942,66.5705167847312,0,0,54.86091782569507
174,57.79284265254747,26.235223127443263,1,1,81.78422235822894
965,44.8460957493215,74.56523033593177,1,1,101.09002202070073
55,15.553626879393912,0.5956410034750115,0,1,105.9195187455456
29,26.558993229885285,59.6434401155728,0,0,51.60922254846928
811,34.64201337569841,0.7470770917099689,1,1,88.2159292628047
1,42.30903284899625,56.81924821195271,0,1,89.02870157891095
105,38.02872516771141,48.29369393957923,0,1,53.992611381847574
466,53.19079061349136,83.49102541298151,0,0,197.7849835923085
761,87.86921784758206,55.73155588071516,0,1,118.45391262293566
225,13.216723678541475,29.120007230748747,1,1,135.22919443200743
772,0.9106291846855297,30.712022419510276,1,1,123.12895840493549
455,98.24098003475096,27.210487173388543,1,0,34.13378802489767
467,59.15161172508869,73.31312199931408,1,1,115.73567339671105
223,89.70074694903869,5.355161641315409,1,0,45.40743898470175
945,6.12393763406579,53.09149113477941,0,1,90.87955607380061
812,49.817262260441964,0.569271717092934,1,0,16.136922082217133
334,45.38976624643869,45.237178214514614,0,1,59.89343798256242
888,62.8630648532991,17.627159497167767,1,0,15.970594093523903
3,34.74508529385045,57.280750153367,1,1,90.14499042638596
145,62.28251795109021,20.95630930378084,1,1,125.88217297057119
585,24.204728615244765,64.56212514838052,1,1,61.64891223171567
238,96.15635003899503,23.542031496517126,1,1,94.63447960932825
159,83.64603992075735,87.40477743910316,0,0,156.68005652185647
27,18.777640625270877,42.459933767869785,1,0,45.00237334633211
27,3.509568126712681,70.31732033115077,0,1,134.87460305037078
555,51.10349801558057,49.74399521085393,0,1,128.8104518327251
250,89.88364128596741,49.776262647914436,1,1,69.69771810639388
114,82.59460769524583,71.1417480974291,1,0,119.61438883653636
784,11.3391294996822,80.69999247563192,1,1,120.2466916118101
228,37.2852730706021,74.28450188836277,1,1,53.045583910955216
181,0.9406555919674986,49.06540101010572,0,1,111.92398783909377
642,96.38664333622361,44.90309617676507,0,0,99.79766053114275
909,31.16646755693585,39.79471918754833,1,1,54.86798514928965
671,35.72814678414772,20.335813980827353,1,0,35.4725770426942
698,39.079369491077834,90.20138917658132,0,0,192.58600307850958
799,54.78276115606002,93.59027138364728,1,1,72.46575018261638
106,41.23320335897437,96.21733948542938,0,0,173.978899865368
478,77.99972271652295,40.328112134685746,1,0,22.28407813777728
764,77.15625047381565,65.45655065233647,1,1,52.054379645786305
176,53.56029697703981,84.98687815691498,1,0,57.15404415490918
550,23.25245381844002,85.89578606549401,1,1,113.23549388036845
994,65.97126082206076,14.750953331539273,0,1,91.50223253361716
252,25.19084458999763,47.887033189922214,0,0,58.30286450004911
206,37.524444081136956,26.255225992506425,0,1,145.06679297998988
75,43.94632384793896,72.66409623707436,0,1,87.04981402836067
542,35.533080945195415,43.52825801789979,0,1,133.69635109206254
46,79.59466353237009,15.45295556551901,1,1,56.629674741810234
734,54.445911098046174,42.95793593601287,1,1,118.27924825742018
788,25.4082959805771,1.347549244051216,1,0,32.0349458577118
502,8.712815124149886,20.864280239742673,0,0,54.22940458277129
560,8.397471697218306,36.08751484571678,1,0,43.115370445121044
618,47.15944035467773,63.169152588795185,1,1,90.19926265481735
367,36.56183943035492,29.66582813646067,1,1,76.47216137119268
865,77.08120116960609,77.97144829121696,1,1,79.94857303591223
503,27.75447181657148,68.55296717588408,0,0,147.87536668389407
590,58.106917643748766,76.4743205128108,0,0,150.5260932059516
450,54.5059584991676,10.47344261433788,1,1,90.22578866853564
723,23.26450710726925,66.27871471325419,0,0,73.80504627185968
299,4.131268624707429,38.517385881463184,0,0,68.88134698209056
198,24.438257169728406,30.83139059286031,1,1,144.00590253507744
896,31.991371803990166,22.613291557383018,1,0,36.641065605476484
189,98.25854254729794,23.028493339412126,1,0,20.06657622251278
139,33.83725190884148,0.39474917662158937,0,0,120.13204401001552
436,95.99838675769745,56.30154636035073,1,0,132.01138941538807
418,6.567421464124823,85.25662013470598,0,1,82.80085825609481
700,15.88446510266721,23.59531155774477,1,1,54.29177687272671
531,12.23856975632498,62.02198374445611,1,0,140.59219119181853
807,41.95357010530958,66.42255475564579,0,1,119.92253944684653
451,67.98900827884248,93.56892696706655,0,1,139.45215819030233
121,9.830535949854259,30.002155864544,0,0,136.58037077559825
242,62.828550171370715,67.47764676248111,1,0,136.0265545778408
729,70.55279682655143,49.40609451035341,1,0,30.664139793737057
905,92.34729605372289,6.0582283636348215,1,0,46.022625170586956
119,59.18084149516943,46.942416740210646,1,1,51.57495137816951
38,22.829425967976334,0.7420458015630516,1,0,40.041865052887005
949,17.142757711329303,29.704295799798462,0,0,88.90792092100429
165,94.6332778922395,25.779458999106055,1,1,141.89618160475445
935,27.02727810161598,22.478024260717856,0,0,89.69821134299711
757,4.1066900357391685,42.733250361163044,0,1,116.11321271557658
513,22.223883451294924,97.77708653368147,0,0,182.25030601405024
505,13.136237316823596,11.779024322102094,0,0,129.76251095910237
608,93.27714587195788,64.3574347851827,1,1,74.06586909515552
116,94.53835404508482,53.30084008942851,0,1,124.91175482043683
680,48.331711959951875,41.47314405878648,0,0,119.70951979888508
623,55.81786263147113,4.279508931195131,0,1,120.46346535598626
953,20.991749905116475,99.04843277435927,1,0,61.39743603591524
108,12.027332889046761,9.959367763273919,1,1,59.08103804390984
748,69.95157352506072,32.96474064155237,1,1,109.72941728723505
79,55.6311165008095,89.86197833899033,1,1,53.540779148112335
873,85.58967427790482,48.78062380427088,0,0,68.26965987674768
759,19.8119186503787,33.50642926844372,0,0,124.97630887439162
350,13.527623974649195,53.55561914068778,1,0,122.04537052016
640,32.79355573044158,17.63496813808345,1,0,46.20996699394779
815,6.697647310207522,61.09357113689398,1,1,65.5051735756154
471,96.12199437598696,36.943659094195866,1,1,71.09322385905796
876,90.97859929216357,36.523927843430236,1,1,101.23901368763195
552,77.63389136018893,66.98506922739223,0,0,145.64978060460186
271,42.668289881543195,95.80134705820193,0,0,185.66754133827598
361,28.62200327447698,7.899594703008061,1,0,36.93924483381894
314,93.47442955997379,65.44448564956133,0,1,90.73194779039036
521,45.66728697275951,74.01179353385766,1,1,132.72756198329375
699,6.1065288605896555,51.73227196573903,1,0,57.6053022743941
289,92.41375642972483,15.502672737319823,1,1,142.6023754234782
766,80.79855302955042,21.22550866275641,0,0,118.98985048829093
897,22.379643347992438,11.765147348783856,1,0,13.880929586284445
873,96.75034862148271,17.739867868563586,0,0,118.43708143185599
902,73.79648016905236,46.64280890413175,0,0,137.60648133112016
907,9.843189767854499,45.553224429025576,1,1,135.56726623604408
809,31.000833642240224,20.227227572427964,1,0,19.126624167412576
154,51.5325233921883,10.936116117615512,1,1,92.75094395317899
437,71.79328797222801,92.30084643171709,0,0,184.41781867124016
730,73.40348132793666,83.33041271287524,0,1,61.35562781384672
538,54.79305836440277,9.148375896268323,0,0,66.37691695738796
824,80.96085653829725,71.90003737125036,0,1,104.13672261578262
794,60.263570914818075,74.22624975249244,0,1,91.89031443680071
630,13.313498710795912,14.59462594189448,0,1,92.37304657258315
355,68.96092313669429,99.68065888975534,1,1,114.1480806140186
576,56.51557237714987,72.6896597214984,0,0,166.53475533306158
582,99.91907374849141,32.90198896336495,0,1,124.15997281079687
363,0.1628721969662461,48.151454126054595,0,0,52.82616583903154
48,69.0370296399442,80.97055664795896,1,1,95.05772969007282
44,80.92926729746786,83.87763356623273,1,0,117.07744441994046
773,0.981021541678806,87.88639368372182,1,0,84.96476032205052
22,34.498222029174116,77.29591194200864,1,1,127.9870245542853
364,45.82275052835799,46.83389245427235,0,0,143.83350108327733
163,40.07193244490791,35.80611403205953,0,1,83.40758956709797
651,46.330163437231185,75.16962684896201,0,1,74.43552310182363
413,88.6465891114416,43.81543174034721,0,1,146.9429634298564
295,63.27452991326066,28.305465515585983,0,0,104.41395604704721
488,5.538285993264591,76.34304621205366,0,1,149.63891742520264
147,2.397995380104234,32.26112766165864,1,0,29.95578007141678
575,46.51150861657154,24.892108977058815,0,1,99.21436154189684
20,57.48744038881961,36.84791235523968,0,1,70.28096841429509
238,74.77814125999511,18.144799690035484,0,1,103.36462463171407
724,77.55277167087672,63.54374766226575,0,0,120.03614522326392
988,43.02738000264051,66.85004598765532,1,0,74.53484813478501
87,33.68664687129353,55.34957180107214,0,0,63.402715498423376
597,61.250018498436745,17.46957675637464,1,1,85.45196786558716
342,6.078925732487006,22.701892815859715,0,1,144.07328766252985
355,62.520343866058035,70.0625261722994,0,0,154.22171691346136
921,64.04516482942627,90.52274753850857,1,1,148.70227667225015
284,91.61513031037484,78.37178047968256,0,0,164.66498417342956
197,21.508434433130997,86.6964529610392,0,0,198.23702662352895
315,19.365435582484437,1.748370663042742,1,0,21.369034946875125
729,64.5800361990964,89.02175386209069,1,1,131.96068912107472
130,23.45823857196725,57.85238731785479,0,0,135.51256806444894
43,66.73827504123642,0.7156434430235836,0,1,147.71259477274043
241,99.46669308301051,5.703279082602641,0,0,140.705355189699
248,43.698741513661666,72.93345111988866,1,1,139.1008297209472
133,40.79661454063254,2.809571679614331,1,1,121.5952292169081
680,48.11791953069295,90.06357548733551,1,0,140.6725942496854
850,68.61829132826264,28.755123355405498,1,1,88.71931373412916
188,67.37044447320095,78.075576880725,1,1,134.65947802927718
58,28.681053861901308,72.50256357822576,0,0,167.82150353342874
214,57.37911605663547,57.789475337869675,1,0,129.71020809586017
90,44.869350685034185,61.23985912055313,0,1,74.71034067495594
0,9.892396853859097,88.02835996000061,0,0,156.54815091233948
305,43.963489497492446,1.3211021702005388,1,1,75.96169325931292
199,25.04883349859214,70.6177958251733,0,1,56.9094295340694
283,6.259593525246787,54.16565865622501,0,0,108.92538341130111
104,17.17280923428802,85.21945109741308,1,0,100.1377384620699
268,59.27463316570969,1.4167311899272006,0,0,79.62088226986225
158,98.1193918160267,20.991005893834913,1,0,21.750245942313697
954,32.822250309999404,88.46252568142408,0,1,51.25005161663184
15,27.717349951464733,38.18242616108562,0,0,89.9711314903348
76,8.186392223237238,16.94211094140937,0,1,99.6267852437743
187,14.946628208517565,91.16737336354933,0,0,183.70264410695006
680,59.99519681462861,15.940281574704718,0,0,70.92903092435604
0
628,81.40138953672258,39.07191701920068,0,1,134.30024913536352
107,26.28044054304304,63.95860500967816,1,1,114.40456175325735
882,79.77142034763382,22.72148029230403,1,0,41.3363062419928
243,38.759491061019766,6.256557146493369,1,1,83.93454602032406
130,15.383104773324053,28.769971669779125,0,0,120.55557343277913
413,59.417182299485994,33.406311973490496,0,1,88.99831901454607
596,74.75213006514615,87.46244219734388,1,0,80.59350368935617
997,12.049596691773278,77.57149607361215,0,0,174.5329255404811
9,88.7723517249685,47.81810143586812,0,1,122.14938186074978
675,73.7198479995533,71.28168857078575,0,1,113.31479834732781
75,85.91757851738163,73.93898910627603,1,1,132.0382581104427
595,73.11058862049606,84.76820297932645,0,1,62.330798172713116
460,24.633360985783646,98.72660164109679,0,1,118.5516207471173
514,58.06714691290515,88.16058145326143,0,1,120.96618781765774
863,17.350268134364242,45.636432172889684,0,1,116.19492560557951
387,20.79844932811209,51.15630724623502,0,1,111.86048456707849
198,80.8856820431427,25.989250409475307,1,0,34.13552361362146
667,89.79538294131751,20.26309459491743,1,1,98.07065520419503
786,60.48952836650543,18.038277957137762,0,1,120.60812439001019
849,12.720854979523766,75.77202613185052,1,1,139.62422117612988
455,71.63923596750338,99.42642501160344,1,0,90.63174122307882
821,7.613680313747462,95.06022534115857,1,0,88.26413306664986
748,2.7361185848428726,40.785857439849174,0,0,107.79773153643214
672,5.522131863164947,61.23818887003106,1,1,69.65681994650974
319,62.961324244324324,77.17715311657513,1,0,130.47280085453235
978,26.80784652787793,72.43334855643042,1,1,113.86402608281594
366,12.19459990004924,82.05543030508,0,0,177.99245806622386
365,31.666869579534552,8.96262106373884,1,0,29.52077986469289
316,33.78348189410144,30.09881852123959,1,1,72.08331145853636
205,70.32047686082905,95.22089052220456,0,0,164.1542997464397
365,99.74052190043724,64.07456774598063,1,0,75.02670486712557
127,57.79580736476358,98.44936393550965,0,1,56.869210994506645
248,6.699703318473238,23.964241220469397,1,0,23.85753291554929
455,70.17232235943426,22.912929798462546,1,1,101.77691941269502
382,11.925247750459222,73.67666887740879,1,0,89.90564825775043
852,35.274177036631585,95.35613408909879,1,0,74.51165028829155
